Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCJ54,12.85764826488396,Low Fat,0.0696815070619284,Household,231.793397585111,OUT027,1985,Medium,Tier 3,Supermarket Type3,5344.384717626073
FDA57,18.84927115430364,Low Fat,0.0251751955276418,Snack Foods,41.658265725383686,OUT013,1987,High,Tier 3,Supermarket Type1,759.0166687148256
FDY36,12.285262874599686,Low Fat,0.0150337999283334,Baking Goods,73.73365920649427,OUT046,1997,Small,Tier 1,Supermarket Type1,1318.2824046782123
FDQ20,8.33274954537827,Low Fat,0.0371089242943611,Fruits and Vegetables,38.70489511828458,OUT013,1987,High,Tier 3,Supermarket Type1,284.30850867069194
FDJ28,12.293210835744771,Low Fat,0.0212239075680692,Frozen Foods,193.3232618628241,OUT046,1997,Small,Tier 1,Supermarket Type1,3078.6665104042613
FDZ10,17.850278150325973,Low Fat,0.041430643528244,Snack Foods,124.9000454302612,OUT013,1987,High,Tier 3,Supermarket Type1,1897.5307997980567
DRF27,8.93,Low Fat,0.028411899,Dairy,152.334,OUT035,2004,Small,Tier 2,Supermarket Type1,2143.876
FDF08,14.287385626396777,Regular,0.1212564724235122,Fruits and Vegetables,88.28429509266132,OUT010,1998,Medium,Tier 3,Grocery Store,175.76869342943368
FDN57,18.24532438497987,Low Fat,0.0595351705357011,Snack Foods,142.01687596580825,OUT035,2004,Small,Tier 2,Supermarket Type1,2127.2311981156204
FDC09,15.509436172708238,Regular,0.0285251861602223,Fruits and Vegetables,102.0418506877757,OUT010,1998,Medium,Tier 3,Grocery Store,102.5296757967069
FDK36,7.093549250150119,Low Fat,0.0109858566109869,Baking Goods,47.89602817970843,OUT035,2004,Small,Tier 2,Supermarket Type1,583.225721609026
FDL04,18.96531426780056,Low Fat,0.1238940001056429,Frozen Foods,105.55953280860832,OUT049,1999,Medium,Tier 1,Supermarket Type1,1905.5523092330525
NCG42,19.2,Low Fat,0.041220035,Household,131.231,OUT035,2004,Small,Tier 2,Supermarket Type1,3635.268
FDW49,19.50664756937088,Low Fat,0.0905229869509156,Canned,179.2954768575677,OUT045,2002,Medium,Tier 2,Supermarket Type1,2865.6066762430264
FDS45,5.1764279049797,Regular,0.0426054861087294,Snack Foods,106.75901824533862,OUT010,1998,Medium,Tier 3,Grocery Store,211.71748189444668
FDR58,6.635259200031076,Low Fat,0.0164989788084297,Snack Foods,92.32818571909786,OUT046,1997,Small,Tier 1,Supermarket Type1,2406.200292674779
FDE14,13.654335412930436,Regular,0.040150913011322,Canned,98.8804112595288,OUT049,1999,Medium,Tier 1,Supermarket Type1,2197.154527454768
NCM30,19.096397363559344,Low Fat,0.0529982574968717,Household,41.9780732311965,OUT046,1997,Small,Tier 1,Supermarket Type1,701.7547536299846
FDL12,15.844033522474383,Regular,0.1111100518435887,Baking Goods,59.22291350391652,OUT013,1987,High,Tier 3,Supermarket Type1,599.244066419641
FDY57,20.20009921125744,reg,0.1262976819549066,Snack Foods,95.36886397336087,OUT017,2007,Medium,Tier 2,Supermarket Type1,1150.5330817541146
NCD19,8.91659454564023,Low Fat,-0.0197180884952491,Household,53.874558381512685,OUT013,1987,High,Tier 3,Supermarket Type1,994.68180574638
DRL60,8.504146059768226,Low Fat,0.0320863239040074,Soft Drinks,153.39200562423673,OUT046,1997,Small,Tier 1,Supermarket Type1,914.7941308782516
NCM30,19.104129882134632,Low Fat,0.0544912662516448,Household,41.978303132516864,OUT049,1999,Medium,Tier 1,Supermarket Type1,784.3132526779201
FDS23,4.621795982514512,Low Fat,0.1354098192241752,Breads,127.10098228023968,OUT045,2002,Medium,Tier 2,Supermarket Type1,2826.98664886173
NCO54,12.85764826488396,low fat,0.046605921139211,Household,53.65991796164353,OUT019,1985,Small,Tier 1,Grocery Store,165.7662933346401
FDG22,17.603042499762008,Regular,0.0125454692682921,Snack Foods,37.21824543128594,OUT017,2007,Medium,Tier 2,Supermarket Type1,366.1802495347764
FDQ13,11.110618881521972,Low Fat,0.0019914909332916,Canned,83.08255520014052,OUT049,1999,Medium,Tier 1,Supermarket Type1,1593.936684358811
FDO19,17.68875365293399,Regular,0.0326408012453666,Fruits and Vegetables,50.10665400045352,OUT010,1998,Medium,Tier 3,Grocery Store,97.20532079264788
FDQ01,19.7,Regular,0.160951491,Canned,256.1014,OUT049,1999,Medium,Tier 1,Supermarket Type1,3060.0168
DRH49,19.70289421345084,Low Fat,0.0102682327213241,Soft Drinks,83.86089007931925,OUT018,2009,Medium,Tier 3,Supermarket Type2,247.68030385587824
FDI14,14.100154688629594,LF,0.1040946892803306,Canned,139.84836916231964,OUT046,1997,Small,Tier 1,Supermarket Type1,1693.8044329431286
FDD10,20.62325382223723,Regular,0.0707486081636757,Snack Foods,177.25408788323983,OUT010,1998,Medium,Tier 3,Grocery Store,892.1673390557291
DRK49,14.155906069553168,Low Fat,0.043951092181876,Soft Drinks,40.509518311074736,OUT046,1997,Small,Tier 1,Supermarket Type1,446.7525169174559
NCL17,7.388302321646193,Low Fat,0.0603518720672131,Health and Hygiene,140.48238409185132,OUT017,2007,Medium,Tier 2,Supermarket Type1,2422.1908052655936
FDO45,13.1282325630713,Regular,0.021523592352356,Snack Foods,89.48737020164755,OUT017,2007,Medium,Tier 2,Supermarket Type1,1230.4057865520183
FDY50,5.821715432779157,Low Fat,0.1281791031456672,Dairy,90.30858577281136,OUT046,1997,Small,Tier 1,Supermarket Type1,1338.281167035905
FDR14,11.65,Low Fat,0.174049032,Dairy,52.9298,OUT046,1997,Small,Tier 1,Supermarket Type1,647.1576
FDW47,15.009625712545164,Low Fat,0.0537608655691614,Breads,121.83893770200008,OUT010,1998,Medium,Tier 3,Grocery Store,243.688358799014
FDD09,13.50643500902837,Low Fat,0.0239010521888444,Fruits and Vegetables,180.59279997702373,OUT046,1997,Small,Tier 1,Supermarket Type1,3078.6470143429174
FDO19,17.675865036439067,Regular,-0.0334122014169118,Fruits and Vegetables,46.794977848398894,OUT017,2007,Medium,Tier 2,Supermarket Type1,923.4612713982232
FDI19,15.078346997978429,low fat,-0.0037671448361307,Meat,244.24533126226063,OUT045,2002,Medium,Tier 2,Supermarket Type1,3635.2792479503
DRJ01,6.122079169166328,Low Fat,0.1104540711361435,Soft Drinks,160.51433579434786,OUT045,2002,Medium,Tier 2,Supermarket Type1,2094.59180416041
NCR06,12.500355358108386,Low Fat,-0.0065622751120658,Household,42.90709639168971,OUT049,1999,Medium,Tier 1,Supermarket Type1,1022.696763863741
FDO52,11.6159305579074,Regular,0.0811686045801622,Frozen Foods,170.2181078605931,OUT035,2004,Small,Tier 2,Supermarket Type1,1882.212873202148
FDB56,12.85764826488396,Regular,-0.014510925030477,Fruits and Vegetables,188.25810269957785,OUT027,1985,Medium,Tier 3,Supermarket Type3,4693.877686471429
FDX11,16.005757443725667,Regular,0.096367794299398,Baking Goods,179.75727022971995,OUT013,1987,High,Tier 3,Supermarket Type1,4180.556845105095
DRO59,11.800695699584685,Low Fat,0.0548225126459081,Hard Drinks,75.00839005510282,OUT045,2002,Medium,Tier 2,Supermarket Type1,834.9022742176079
NCG18,15.31057839259172,Low Fat,0.0604048889417155,Household,104.01983732091996,OUT010,1998,Medium,Tier 3,Grocery Store,205.0886307497161
FDP60,17.35,Low Fat,0.056032247,Baking Goods,102.3016,OUT045,2002,Medium,Tier 2,Supermarket Type1,1619.2256
FDR60,14.286712554291752,Low Fat,0.1373075703840783,Baking Goods,75.9223030242463,OUT046,1997,Small,Tier 1,Supermarket Type1,1158.5100749746682
FDC37,12.85764826488396,Low Fat,0.0236646958623325,Baking Goods,107.68004690062524,OUT019,1985,Small,Tier 1,Grocery Store,214.41839960109465
FDW49,19.47941779166944,Low Fat,0.0785769685157049,Canned,177.18706093617513,OUT035,2004,Small,Tier 2,Supermarket Type1,2149.2098555585503
FDZ47,20.69398500856623,Regular,0.0129079235562584,Baking Goods,98.67498241044149,OUT017,2007,Medium,Tier 2,Supermarket Type1,1884.8618106612469
FDA36,6.000325969285969,Low Fat,-0.0035719081157916,Baking Goods,186.57636539065763,OUT013,1987,High,Tier 3,Supermarket Type1,2591.294999834137
FDB34,15.259359039304062,Low Fat,0.0070132848879101,Snack Foods,86.6271400510383,OUT049,1999,Medium,Tier 1,Supermarket Type1,1657.1945415714645
FDK22,12.85764826488396,Low Fat,0.025960174,Snack Foods,214.885,OUT027,1985,Medium,Tier 3,Supermarket Type3,4976.855
NCL19,15.329851232525556,Low Fat,0.0151142956614864,Others,143.41498734148294,OUT045,2002,Medium,Tier 2,Supermarket Type1,2576.63866608366
DRI25,19.6,Low Fat,0.03387323,Soft Drinks,56.1614,OUT013,1987,High,Tier 3,Supermarket Type1,828.921
DRJ24,11.790212059248358,Low Fat,0.0975938501483937,Soft Drinks,186.89468198825,OUT049,1999,Medium,Tier 1,Supermarket Type1,2961.46459498881
FDR25,17.007319686744978,Regular,0.1388115629103398,Canned,265.79683271447635,OUT045,2002,Medium,Tier 2,Supermarket Type1,3974.8392895944
FDE36,5.254933773699644,Regular,0.0422535701023184,Baking Goods,165.50118794439064,OUT018,2009,Medium,Tier 3,Supermarket Type2,2293.005702643252
DRI25,19.605636248518625,Low Fat,0.0057601893074544,Soft Drinks,56.230716715914994,OUT046,1997,Small,Tier 1,Supermarket Type1,773.6635938976865
FDB05,12.85764826488396,Low Fat,0.0840164278652164,Frozen Foods,245.88848425059564,OUT027,1985,Medium,Tier 3,Supermarket Type3,4705.85233994062
FDN10,11.494578513493558,Low Fat,0.0685080380617032,Snack Foods,120.21082527444436,OUT035,2004,Small,Tier 2,Supermarket Type1,1540.6608313330248
NCA30,19.00847943435376,Low Fat,0.2156750889363661,Household,190.1847671433165,OUT010,1998,Medium,Tier 3,Grocery Store,567.267155711775
FDJ40,12.85764826488396,Regular,0.0635597102077319,Frozen Foods,108.69845752061208,OUT027,1985,Medium,Tier 3,Supermarket Type3,3057.35748028169
FDP26,12.85764826488396,Low Fat,0.244338986,Dairy,105.9306,OUT019,1985,Small,Tier 1,Grocery Store,209.0612
FDZ23,17.75381999578921,Regular,0.0637363194550776,Baking Goods,186.913024898816,OUT018,2009,Medium,Tier 3,Supermarket Type2,3169.218437812179
FDO28,5.750278341115059,Low Fat,0.0701154297461589,Frozen Foods,120.0144049241825,OUT013,1987,High,Tier 3,Supermarket Type1,1687.155344058413
DRD60,15.684400484830055,Low Fat,0.0173709071020713,Soft Drinks,181.75946863655048,OUT013,1987,High,Tier 3,Supermarket Type1,2544.708194711978
DRM47,9.29709000692952,Low Fat,0.0577393324657851,Hard Drinks,191.69951083083345,OUT046,1997,Small,Tier 1,Supermarket Type1,3057.3768104150977
FDO52,11.621777158049133,Regular,0.0561477032057896,Frozen Foods,170.21447021339193,OUT035,2004,Small,Tier 2,Supermarket Type1,1882.2241189152028
DRE15,13.327581618821046,Low Fat,0.0585828880607776,Dairy,77.50648425036756,OUT018,2009,Medium,Tier 3,Supermarket Type2,1518.041119660135
FDN57,18.214345569681505,Low Fat,0.0498780716510942,Snack Foods,142.01293522035246,OUT035,2004,Small,Tier 2,Supermarket Type1,2127.221858619094
NCI29,8.593669641478003,Low Fat,0.0592261327604138,Health and Hygiene,141.12031057604162,OUT010,1998,Medium,Tier 3,Grocery Store,425.44352999097146
NCT17,12.85764826488396,Low Fat,0.041663111,Health and Hygiene,188.6214,OUT027,1985,Medium,Tier 3,Supermarket Type3,6029.4848
FDW49,19.500004878392733,LF,0.0803872186981228,Canned,179.1953727524078,OUT013,1987,High,Tier 3,Supermarket Type1,2865.6280649217406
FDS31,13.124768070189663,Regular,0.0226679720369951,Fruits and Vegetables,178.5270905835162,OUT045,2002,Medium,Tier 2,Supermarket Type1,3067.365867138912
FDW02,4.809921678917913,Regular,-0.0039976335643077,Dairy,123.96013000689524,OUT045,2002,Medium,Tier 2,Supermarket Type1,2253.048343279931
FDC11,20.50021297794581,LF,0.148050377611281,Starchy Foods,89.71454526678207,OUT046,1997,Small,Tier 1,Supermarket Type1,1159.853221271759
FDR52,12.65,Regular,0.076198809,Frozen Foods,191.3846,OUT045,2002,Medium,Tier 2,Supermarket Type1,2675.1844
FDG58,10.695284322385389,Regular,0.0690702233495803,Snack Foods,156.79612074552992,OUT035,2004,Small,Tier 2,Supermarket Type1,3427.5478783919743
NCK29,5.615,Low Fat,0.210511558,Health and Hygiene,121.373,OUT010,1998,Medium,Tier 3,Grocery Store,123.173
FDP57,17.504340333017776,Low Fat,0.0505229709441079,Snack Foods,103.6869494288026,OUT018,2009,Medium,Tier 3,Supermarket Type2,1031.9867355108763
FDJ50,8.646587837842825,Low Fat,0.0216316652795572,Canned,51.99083131460402,OUT045,2002,Medium,Tier 2,Supermarket Type1,999.3979468976136
FDE41,9.202198022941952,Regular,0.0662200353943551,Frozen Foods,83.35790304796649,OUT046,1997,Small,Tier 1,Supermarket Type1,1437.4791729572812
NCL53,7.481882896143892,Low Fat,0.0138849241962565,Health and Hygiene,175.4007761000542,OUT045,2002,Medium,Tier 2,Supermarket Type1,2833.674511691052
FDP37,15.617186681030349,Low Fat,0.1442350347970153,Breakfast,128.23505617052166,OUT018,2009,Medium,Tier 3,Supermarket Type2,2184.502507530843
DRG37,16.214204789865523,Low Fat,0.0025728972096892,Soft Drinks,153.9963579399371,OUT018,2009,Medium,Tier 3,Supermarket Type2,1246.3687587672823
FDF41,12.153435962073171,Low Fat,0.1245586480051277,Frozen Foods,245.8469581222742,OUT018,2009,Medium,Tier 3,Supermarket Type2,4434.237043903807
FDY27,6.413318563511723,Low Fat,0.0339801409951781,Dairy,178.33686126040405,OUT018,2009,Medium,Tier 3,Supermarket Type2,3211.7988835971346
FDV23,12.85764826488396,Low Fat,0.1237706459568513,Breads,125.69741105269412,OUT027,1985,Medium,Tier 3,Supermarket Type3,3237.1245135250697
FDM44,12.518072355642522,Low Fat,0.0828064551526738,Fruits and Vegetables,103.68480748635172,OUT010,1998,Medium,Tier 3,Grocery Store,412.8185017067898
FDK21,7.897631067060436,Low Fat,0.0102193535701471,Snack Foods,249.05346639983983,OUT035,2004,Small,Tier 2,Supermarket Type1,3755.109971920829
FDY36,12.85764826488396,Low Fat,0.0146285538385506,Baking Goods,74.34153264544526,OUT019,1985,Small,Tier 1,Grocery Store,146.45921921089183
FDO25,6.314663563063457,Low Fat,0.1186763908162413,Canned,208.1209551830965,OUT035,2004,Small,Tier 2,Supermarket Type1,2306.9809462819508
DRH49,12.85764826488396,Low Fat,0.043168763,Soft Drinks,82.8592,OUT019,1985,Small,Tier 1,Grocery Store,165.1184
FDW24,6.832767060378439,Low Fat,0.0262797751554756,Baking Goods,47.49975705240037,OUT013,1987,High,Tier 3,Supermarket Type1,534.625656392591
FDT36,12.315517942343917,Low Fat,0.0962430215577462,Baking Goods,35.079872342554275,OUT046,1997,Small,Tier 1,Supermarket Type1,458.72107274697714
FDW34,9.613484994505386,Low Fat,0.0260533537910712,Snack Foods,241.34304774144056,OUT017,2007,Medium,Tier 2,Supermarket Type1,3645.243428136846
FDU15,13.664721689973597,Regular,0.0238572952304035,Meat,34.76545722963736,OUT013,1987,High,Tier 3,Supermarket Type1,683.1311986088775
NCU30,5.094077498183756,Low Fat,0.021988452187268,Household,161.7133311147727,OUT046,1997,Small,Tier 1,Supermarket Type1,2446.831121474694
FDX26,17.704205063507754,Low Fat,0.0123502161758888,Dairy,182.5150188312372,OUT013,1987,High,Tier 3,Supermarket Type1,2736.438105612104
FDL32,15.692669082527509,Regular,0.2069125652070534,Fruits and Vegetables,111.04770502914002,OUT010,1998,Medium,Tier 3,Grocery Store,223.7093325354852
NCB55,15.713803111296528,Low Fat,0.175688634253537,Household,57.5721543137654,OUT018,2009,Medium,Tier 3,Supermarket Type2,829.5728367047124
FDY48,13.996929198241777,Low Fat,0.0249516652092072,Baking Goods,104.02331409628606,OUT045,2002,Medium,Tier 2,Supermarket Type1,1435.4713743535308
FDI26,5.928748240476217,Low Fat,0.0473583180670551,Canned,177.11603393706235,OUT045,2002,Medium,Tier 2,Supermarket Type1,2854.919193220669
NCL18,18.870932401373093,Low Fat,0.164231118176598,Household,194.6036662272957,OUT046,1997,Small,Tier 1,Supermarket Type1,2721.7992585549823
FDM45,8.633658617133074,Regular,0.0813488879519473,Snack Foods,122.59418751515824,OUT017,2007,Medium,Tier 2,Supermarket Type1,2181.148747312709
FDP58,11.091341663990134,Low Fat,0.1299761076773941,Snack Foods,220.01265297189136,OUT018,2009,Medium,Tier 3,Supermarket Type2,2628.552843885138
FDY57,20.20800606198162,Regular,0.1206233638682026,Snack Foods,94.97935485041876,OUT049,1999,Medium,Tier 1,Supermarket Type1,1342.256458053851
FDS04,10.19423186101897,Regular,0.2558466992315438,Frozen Foods,141.90802941798464,OUT010,1998,Medium,Tier 3,Grocery Store,280.960544438105
FDG24,7.953883254449742,Low Fat,0.0121955831201069,Baking Goods,85.22898334066831,OUT013,1987,High,Tier 3,Supermarket Type1,1081.9430112140578
FDY08,9.395716393191616,Regular,0.1776759322996589,Fruits and Vegetables,139.9906245317678,OUT017,2007,Medium,Tier 2,Supermarket Type1,1966.782424153913
FDD52,18.23365443162464,Regular,0.1824770600321985,Dairy,110.151722039133,OUT018,2009,Medium,Tier 3,Supermarket Type2,1867.5784602524827
NCI54,15.22280970367294,Low Fat,0.0184905435982437,Household,108.9994077995488,OUT049,1999,Medium,Tier 1,Supermarket Type1,1965.4382133744907
FDX50,20.13304484868336,Low Fat,0.1307634203411423,Dairy,109.64032224505571,OUT010,1998,Medium,Tier 3,Grocery Store,110.54596724719254
FDY12,9.8,Regular,0.141406394,Baking Goods,50.0008,OUT017,2007,Medium,Tier 2,Supermarket Type1,506.008
NCW53,18.357963785984865,Low Fat,0.0371915553503368,Health and Hygiene,190.62383612491467,OUT045,2002,Medium,Tier 2,Supermarket Type1,3271.0693925505925
DRK13,11.792987122193283,Low Fat,0.1271536015066919,Soft Drinks,199.717136310446,OUT018,2009,Medium,Tier 3,Supermarket Type2,3571.340366344188
FDX23,6.449011516867419,Low Fat,0.0628978009033743,Baking Goods,95.05526123065157,OUT010,1998,Medium,Tier 3,Grocery Store,94.545842313037
FDP22,14.647893146180682,Regular,0.1150541443614078,Snack Foods,52.86648113573816,OUT035,2004,Small,Tier 2,Supermarket Type1,461.4123618496236
FDU21,11.8,Regular,0.076876046,Snack Foods,33.1558,OUT045,2002,Medium,Tier 2,Supermarket Type1,543.2928
NCZ29,14.993246827246978,Low Fat,0.1138484277673817,Health and Hygiene,126.338346500852,OUT010,1998,Medium,Tier 3,Grocery Store,503.3623094712347
FDP26,7.793791125999154,Low Fat,0.1543283472584922,Dairy,103.02197665613808,OUT013,1987,High,Tier 3,Supermarket Type1,2404.1980027989143
FDL10,8.390326679486773,Low Fat,0.032396566896846,Snack Foods,100.90433210997809,OUT045,2002,Medium,Tier 2,Supermarket Type1,1686.4758591397551
FDC40,16.0,Regular,0.065009745,Dairy,79.5986,OUT013,1987,High,Tier 3,Supermarket Type1,934.7832
NCL18,18.832518502534395,Low Fat,0.1642184609102928,Household,192.5159940284319,OUT017,2007,Medium,Tier 2,Supermarket Type1,2916.2243877845203
FDV50,14.293006834901862,Low Fat,0.1313620184987603,Dairy,124.35952400984324,OUT049,1999,Medium,Tier 1,Supermarket Type1,2093.9706129289984
FDP49,9.01633492996032,Regular,0.0885319398321021,Breakfast,55.05037481973189,OUT013,1987,High,Tier 3,Supermarket Type1,442.0968945425621
FDV51,16.34534125621241,Low Fat,0.0214194708897937,Meat,165.775072584563,OUT046,1997,Small,Tier 1,Supermarket Type1,2652.537738426431
FDT22,10.406385720000824,Low Fat,0.1122099332490986,Snack Foods,58.02640841105587,OUT035,2004,Small,Tier 2,Supermarket Type1,659.1446275438519
FDB20,7.730554666146683,Low Fat,0.0448137303193862,Fruits and Vegetables,77.98791813792181,OUT013,1987,High,Tier 3,Supermarket Type1,934.7729104832836
FDC50,15.85,Low Fat,0.136774734,Canned,94.4094,OUT045,2002,Medium,Tier 2,Supermarket Type1,1428.141
NCD42,16.517928296889067,Low Fat,-0.0141770633751289,Health and Hygiene,36.345664693708194,OUT049,1999,Medium,Tier 1,Supermarket Type1,872.854595633678
FDD08,8.315751551327034,Low Fat,0.0492620472228833,Fruits and Vegetables,37.44240484802776,OUT017,2007,Medium,Tier 2,Supermarket Type1,796.991606825221
NCX30,16.68652122327131,Low Fat,0.0218365008013588,Household,249.285177261814,OUT046,1997,Small,Tier 1,Supermarket Type1,4210.54731327713
NCG43,12.85764826488396,Low Fat,0.1230257718596921,Household,93.03878890947416,OUT019,1985,Small,Tier 1,Grocery Store,185.09833920532068
FDH04,6.116820652284512,Regular,0.0276921132101121,Frozen Foods,92.44123720868868,OUT017,2007,Medium,Tier 2,Supermarket Type1,1358.236941339332
NCL55,12.135296658018971,Low Fat,-0.0027561959693271,Others,254.894951001952,OUT046,1997,Small,Tier 1,Supermarket Type1,4048.05025759462
FDF14,7.570923717392763,Low Fat,0.0431240317755086,Canned,152.7253747081633,OUT049,1999,Medium,Tier 1,Supermarket Type1,2756.418374221193
